time_s,distance_m,speed,long_accel,throttle,full_throttle,brake,gear,gear_shift,rpm,drs
3.421,286.3129981470222,301.0,1.3572515741789388,100.0,1,0,8,0.0,10689.0,0
3.661,298.1413314803555,302.0,0.17237982663527873,100.0,1,0,8,0.0,10752.0,0
3.703,311.56355370257774,302.0,-1.1368683772161603e-13,100.0,1,0,8,0.0,10755.4124896,0
3.981,323.3079981470222,302.0,0.9849142857128754,100.0,1,0,8,0.0,10778.0,0
3.983,335.05272035146663,302.0071424,0.9920004567713567,100.0,1,0,8,0.0,10777.964288,0
4.261,349.36105368479997,303.0,0.9920652500063625,100.0,1,0,8,0.0,10773.0,0
4.323,355.3412540906412,303.22142902857144,0.992064645940161,100.0,1,0,8,0.0,10782.3000192,0
4.403,364.53077592987927,303.5071433142857,0.9920631543846525,100.0,1,0,8,0.0,10794.3000192,0
4.541,376.3529981521015,304.0,0.5031174471722011,100.0,1,0,8,0.0,10815.0,0
4.683,384.7974425965459,304.0,0.0,100.0,1,0,8,0.0,10809.31999488,0
4.741,394.00188704099037,304.0,0.4619011213047486,100.0,1,0,8,0.0,10807.0,0
4.901,402.55883148543484,305.0,-0.739133060924587,100.0,1,0,8,0.0,10816.0,0
4.943,411.0252203921015,304.79000064,-1.3888857812604556,100.0,1,0,8,0.0,10821.45998336,0
5.101,417.7807759476571,304.0,1.1207636583931162,100.0,1,0,8,0.0,10842.0,0
5.103,426.3098976478941,304.0082982262701,1.1525321567625273,100.0,1,0,8,0.0,10842.481297123664,0
5.303,436.42883147813194,304.8381739653242,1.1526067759380112,100.0,1,0,8,0.0,10890.614089988803,0
5.342,444.85869258924305,305.0,0.9267192639885451,100.0,1,0,8,0.0,10900.0,0
5.502,454.9829981447986,305.0,0.0,100.0,1,0,8,0.0,10885.94142635878,0
5.581,464.30244258924307,305.0,0.27707619297783026,100.0,1,0,8,0.0,10879.0,0
5.722,477.91782105353934,305.3916664888889,0.7716047418799121,100.0,1,0,8,0.0,10857.066676622222,0
5.902,487.22202590924303,305.8916664888889,0.7716059790034251,100.0,1,0,8,0.0,10829.066676622222,0
5.941,499.97202590924303,306.0,0.5423291755667705,100.0,1,0,8,0.0,10823.0,0
6.202,511.8357759181319,305.06785737142854,-0.9920665904874113,100.0,1,0,8,0.0,10569.457205028571,0
6.221,522.8073036959096,305.0,-1.428727739554855,100.0,1,0,8,0.0,10551.0,0
6.461,541.1210536959096,299.0,-8.024239895436978,0.0,0,0,8,0.0,10332.0,0
6.662,552.4975815536874,292.5392877714286,-8.928575818916215,0.0,0,0,8,0.0,10163.303625142857,0
6.741,562.164248220354,290.0,-11.132815307807249,0.0,0,1,8,0.0,10097.0,0
6.902,574.6506372692429,280.9437536,-15.62500007812804,0.0,0,1,8,0.0,9800.156368,0
7.061,581.4506372692429,272.0,-28.404626512706272,0.0,0,1,8,0.0,9507.0,0
7.082,590.4414708336873,269.72500693333336,-30.09250967601644,0.0,0,1,8,0.0,9432.800226133331,0
7.301,600.008137500354,246.0,-22.074579360332223,0.0,0,1,8,0.0,8659.0,0
7.362,608.7676912374968,241.64286171428571,-19.84125388949201,0.0,0,1,8,0.0,8526.3251392,0
7.562,615.6831378051158,227.35714742857144,-19.841330876658958,0.0,0,1,8,0.0,8091.3251392,0
7.581,625.0684155828936,226.0,-20.282618195432384,0.0,0,1,8,0.0,8050.0,0
7.861,633.3877211384491,199.0,-23.832528116156027,0.0,0,1,7,-1.0,8030.0,0
7.882,638.8659157340047,197.21500544,-23.611047595400994,0.0,0,1,7,0.0,8130.58969344,0
8.061,643.4159157340047,182.0,-23.149246960500022,0.0,0,1,7,0.0,8988.0,0
8.062,649.5050710051157,181.916672,-23.146672813906143,0.0,0,1,7,0.0,8989.9193216,0
8.302,657.5784161784491,161.916672,-23.14815647088301,0.0,0,1,7,0.0,9450.585988266666,0
8.421,662.2228606228936,152.0,-19.39183517836375,0.0,0,1,7,0.0,9679.0,0
8.522,667.0931385251158,146.10833706666668,-16.2037008967083,0.0,0,1,7,0.0,9657.958346666666,0
8.661,672.4598051917825,138.0,-20.22569272468553,0.0,0,1,6,-1.0,9629.0,0
8.802,675.252305316227,125.6625056,-24.305626394591854,0.0,0,1,6,0.0,9999.124832,0
8.821,679.0411942051159,124.0,-23.406008762143387,0.0,0,1,5,-1.0,10049.0,0
9.022,684.1056387917826,113.9500032,-13.888891936210598,0.0,0,1,5,0.0,9603.6595168,0
9.141,689.2206387917826,108.0,-13.196488196715919,0.0,0,1,2,-3.0,9340.0,0
9.363,693.0506385784493,98.4857088,-11.904742496190863,0.0,0,1,2,0.0,8360.0280064,0
9.421,697.3173052451159,96.0,-10.691013176713213,0.0,0,1,2,0.0,8104.0,0
9.683,701.3656384717825,91.0874976,-5.2083243836097495,0.0,0,1,2,0.0,7389.2309008,0
9.741,703.6156384717825,90.0,-6.140678770875674,0.0,0,1,2,0.0,7231.0,0
9.863,706.4970274851158,86.4416704,-8.101852139997732,0.0,0,1,2,0.0,7017.500224,0
9.981,707.8803608184492,83.0,-5.597644344003129,0.0,0,1,2,0.0,6811.0,0
9.983,711.1296275853825,82.96000256,-5.555202521668719,0.0,0,1,2,0.0,6808.14518272,0
10.263,715.4059166157825,77.36000256,-5.555559795209604,0.0,0,1,2,0.0,6408.44518272,0
10.381,717.2809166157825,75.0,-4.189821589885867,0.0,0,0,2,0.0,6240.0,0
10.443,719.7550832291158,74.2249984,-3.472226893802077,0.0,0,0,2,0.0,6171.0248576,0
10.621,721.5550832291158,72.0,-3.9624913302850473,0.0,0,0,2,0.0,5973.0,0
10.623,724.3539721891158,71.9714304,-3.9680018271143407,0.0,0,0,2,0.0,5971.5572352,0
10.901,728.1317499668936,68.0,-1.2103180175859194,0.0,0,0,2,0.0,5771.0,0
11.023,731.3617499668936,68.0,-3.552713678800501e-15,5.18499456,0,0,2,0.0,5943.01981952,0
11.243,733.9873055224492,68.0,0.0,14.53500544,0,0,2,0.0,6253.22018048,0
11.301,736.065083300227,68.0,0.6865524878413858,17.0,0,0,2,0.0,6335.0,0
11.463,739.1548054691159,69.5187488,2.6041667187581297,19.531248,0,0,2,0.0,6521.8061024,0
11.621,741.5214721357826,71.0,3.7382019234264305,22.0,0,0,2,0.0,6704.0,0
11.703,743.9507910458302,72.27725682786429,4.32675306043096,23.788159559010005,0,0,2,0.0,6754.323919017853,0
11.863,746.4327220360941,74.7694691627602,4.326759872452612,27.27725682786429,0,0,2,0.0,6852.517085012752,0
11.942,748.121610924983,76.0,6.476443691052651,29.0,0,0,2,0.0,6901.0,0
12.023,749.8667497694274,78.531248,8.680555729193799,32.5437472,0,0,2,0.0,7216.3935008,0
12.102,752.9942497694275,81.0,8.593789554070042,36.0,0,0,2,0.0,7524.0,0
12.301,756.1359164360941,87.0,7.870692262864907,41.0,0,0,2,0.0,8134.0,0
12.362,760.5706385694275,88.69444266666666,7.71604293878468,44.388885333333334,0,0,2,0.0,8287.177617066667,0
12.661,764.8817496805386,97.0,13.483756854417152,61.0,0,0,2,0.0,9038.0,0
12.682,767.0606384983164,98.0499968,13.888852955730279,61.3937488,0,0,2,0.0,9102.0498048,0
12.821,772.0043884983164,105.0,13.319407247063722,64.0,0,0,2,0.0,9526.0,0
13.021,775.5035551649831,114.0,11.243056333645427,75.0,0,0,2,0.0,10501.0,0
13.042,778.693555093872,114.83999744,11.111081221365641,75.31499904,0,0,2,0.0,10432.54020864,0
13.221,782.0824439827609,122.0,11.111081221364884,78.0,0,0,2,0.0,9849.0,0
13.242,785.494666133872,122.83999744,11.111081221364941,77.79000064,0,0,2,0.0,9842.1750208,0
13.421,790.9113328005386,130.0,6.553241247251663,76.0,0,0,3,1.0,9784.0,0
13.542,795.295082773872,131.5124992,3.4722222530885745,72.9750016,0,0,3,0.0,9931.7207552,0
13.661,801.1877216627609,133.0,5.285615939165581,70.0,0,0,3,0.0,10077.0,0
13.861,805.4542494405387,139.0,9.590219540808448,69.0,0,0,3,0.0,10378.0,0
13.882,809.3357771560942,139.73499776,9.72219606869514,68.58000128,0,0,3,0.0,10238.03542656,0
14.061,812.9857771560942,146.0,5.80853088349977,65.0,0,0,4,1.0,9045.0,0
14.062,817.0621920494275,146.020832,5.786668509307228,65.0166656,0,0,4,0.0,9046.0582656,0
14.262,822.0475826301682,150.18749866666667,5.787044984046702,68.34999893333334,0,0,4,0.0,9257.724932266668,0
14.301,826.661471519057,151.0,5.787044487468087,69.0,0,0,4,0.0,9299.0,0
14.482,831.8204992523904,154.770832,5.787041268255734,71.2624992,0,0,4,0.0,9746.9748416,0
14.541,839.6204992523905,156.0,5.976728257694305,72.0,0,0,4,0.0,9893.0,0
14.842,846.8882769590572,163.5249984,6.944466359698254,86.10937200000001,0,0,4,0.0,10261.7249216,0
14.861,850.9882769590572,164.0,7.555318742374247,87.0,0,0,4,0.0,10285.0,0
15.022,856.7009157501683,171.37916373333334,12.731486734631403,95.72082986666666,1,0,4,0.0,10745.8623168,0
15.101,862.509943527946,175.0,10.244757408486251,100.0,1,0,4,0.0,10972.0,0
15.261,867.973554639057,178.0,7.582495927052378,100.0,1,0,4,0.0,11129.0,0
15.322,875.9924862648348,179.86388693333333,8.487647108150362,100.0,1,0,4,0.0,10931.089096533333,0
15.582,883.7917489151065,187.8083313777778,8.48766643269073,100.0,1,0,4,0.0,10087.533540977778,0
15.621,888.0179989151064,189.0,9.31540840744519,100.0,1,0,5,1.0,9961.0,0
15.743,895.5713320351064,194.22856594285713,11.904759058883968,100.0,1,0,5,0.0,10121.778402742855,0
15.901,907.2963320351064,201.0,9.059081832832362,100.0,1,0,5,0.0,10330.0,0
16.163,916.4116099017731,205.093752,4.340270319674687,100.0,1,0,5,0.0,10804.875232,0
16.221,922.1338321239953,206.0,5.095481125681218,100.0,1,0,5,0.0,10910.0,0
16.363,931.4471655995508,209.5500032,6.9444457104675905,100.0,1,0,5,0.0,11032.4751104,0
16.541,939.1749433773286,214.0,8.846141881372318,100.0,1,0,5,0.0,11186.0,0
16.623,943.4521016223064,216.86999552,9.722239763858738,100.0,1,0,5,0.0,11286.03984384,0
16.683,947.0407766957286,218.97000448,9.722231701625674,100.0,1,0,5,0.0,11359.24015616,0
16.741,956.249110029062,221.0,8.681695211340042,100.0,1,0,5,0.0,11430.0,0
16.983,966.2393877179509,224.781248,4.3402826046009295,100.0,1,0,5,0.0,10968.687744,0
17.061,971.2616099401731,226.0,6.45616023903824,100.0,1,0,5,0.0,10820.0,0
17.143,976.3407765179509,228.562496,8.680556250434336,100.0,1,0,5,0.0,10615.00032,0
17.221,983.3991098512842,231.0,6.833974950662395,100.0,1,0,6,1.0,10420.0,0
17.363,991.1582765712841,232.7750016,3.4722208169653186,100.0,1,0,6,0.0,10543.0667776,0
17.461,999.5432765712841,234.0,4.791125525145503,100.0,1,0,6,0.0,10628.0,0
17.621,1006.8816099046174,238.0,4.942448642190357,100.0,1,0,6,0.0,10759.0,0
17.683,1013.5185544023954,238.93000192,4.166671404082649,100.0,1,0,6,0.0,10774.81003264,0
17.821,1019.5435544023954,241.0,4.775119783540049,100.0,1,0,6,0.0,10810.0,0
17.863,1026.9975126652525,241.7499977142857,4.960306537830448,100.0,1,0,6,0.0,10850.649876114288,0
18.043,1035.0949432963637,244.964288,4.960310900349782,100.0,1,0,6,0.0,11024.8644096,0
18.101,1044.6616099630303,246.0,4.652060896364048,100.0,1,0,6,0.0,11081.0,0
18.323,1052.9541100163638,248.7750016,3.472199532866398,100.0,1,0,6,0.0,11155.9250432,0
18.341,1066.061193349697,249.0,3.526558843579892,100.0,1,0,6,0.0,11162.0,0
18.702,1084.5132766830304,255.0,2.7975542785480343,100.0,1,0,6,0.0,11380.0,0
18.862,1094.4389711172798,256.14695314191755,1.9912387077533822,100.0,1,0,6,0.0,11475.197110779158,0
18.981,1105.147304450613,257.0,2.9230238723573336,100.0,1,0,6,0.0,11546.0,0
19.162,1116.6952210728352,259.828124,4.340278241495184,100.0,1,0,6,0.0,10907.9752256,0
19.301,1125.4285544061686,262.0,3.1671971365261697,100.0,1,0,6,0.0,10418.0,0
19.402,1134.1899432772798,262.8416661333333,2.3148144138154407,100.0,1,0,6,0.0,10472.2874656,0
19.541,1147.3899432772798,264.0,2.1871330015133594,100.0,1,0,7,1.0,10547.0,0
19.762,1157.7179988150576,265.5785709714286,1.9841285618115307,100.0,1,0,7,0.0,10624.3499776,0
19.821,1162.151332148391,266.0,3.057207939418845,100.0,1,0,7,0.0,10645.0,0
19.882,1169.56563767728,266.91499904,4.166664213547222,100.0,1,0,7,0.0,10661.16498304,0
20.021,1177.7850821217244,269.0,3.289140733778936,100.0,1,0,7,0.0,10698.0,0
20.102,1185.2798043261687,269.80999936,2.7777770769213816,100.0,1,0,7,0.0,10731.61497344,0
20.221,1191.3020265483908,271.0,2.4334467694502564,100.0,1,0,7,0.0,10781.0,0
20.262,1201.8918887960945,271.3416661333333,2.314811728663166,100.0,1,0,7,0.0,10794.43886791111,0
20.502,1214.0024431706129,273.3416661333333,2.3148162256936757,100.0,1,0,7,0.0,10873.10553457778,0
20.581,1224.619943170613,274.0,2.0526364166445745,100.0,1,0,7,0.0,10899.0,0
20.781,1232.2970265039462,275.0,1.9415566611423856,100.0,1,0,7,0.0,10934.0,0
20.782,1238.4464885772618,275.006999552,1.9443207729441916,100.0,1,0,7,0.0,10934.22998528,0
20.942,1254.553896884462,276.126999552,1.9444444444443434,100.0,1,0,7,0.0,10971.02998528,0
21.202,1273.0836968545952,277.946999552,1.944444444444457,100.0,1,0,7,0.0,11030.82998528,0
21.422,1287.8343996087285,279.486999552,1.9444444444444002,100.0,1,0,7,0.0,11081.42998528,0
21.582,1301.8257763919462,280.606999552,1.9444447231514346,100.0,1,0,7,0.0,11118.22998528,0
21.781,1317.4532763919462,282.0,1.66736316503156,100.0,1,0,7,0.0,11164.0,0
21.981,1327.7120263919464,283.0,-3.9325200120036925,98.0,1,0,7,0.0,11059.0,0
22.042,1336.361106986791,281.78000128,-5.555551335624642,83.05501568,0,0,7,0.0,11009.437552,0
22.202,1349.4775820470575,278.58000128,-5.555556493062994,43.85501568,0,0,7,0.0,10879.437552,0
22.381,1357.1546653803907,275.0,-8.338560949106522,0.0,0,0,7,0.0,10734.0,0
22.403,1363.2504986248352,274.312496,-8.680598009076306,0.0,0,0,7,0.0,10705.9498368,0
22.541,1373.0004986248352,270.0,-12.498079568318474,0.0,0,0,7,0.0,10530.0,0
22.663,1383.2293877981685,263.0285787428571,-15.87301207851192,0.0,0,0,7,0.0,10204.08605622857,0
22.821,1388.873832242613,254.0,-17.34141285916121,0.0,0,1,7,0.0,9782.0,0
22.823,1394.5154990870574,253.875008,-17.360014064711663,0.0,0,1,7,0.0,9776.2378688,0
22.981,1401.2932768648352,244.0,-25.59021385305823,0.0,0,1,7,0.0,9321.0,0
23.023,1407.9543883315018,239.8000128,-27.777715625210305,0.0,0,1,7,0.0,9372.02984448,0
23.181,1414.7988327759463,224.0,-25.78287169217765,0.0,0,1,7,0.0,9564.0,0
23.243,1420.8660546781684,218.41998848,-25.0000284244978,0.0,0,1,7,0.0,9600.58007552,0
23.381,1426.5882769003908,206.0,-24.86312337995014,0.0,0,1,7,0.0,9682.0,0
23.443,1434.3841097892798,200.46427428571428,-24.80162394246412,0.0,0,1,7,0.0,9628.857033142856,0
23.661,1440.4174431226131,181.0,-21.197198713214675,0.0,0,1,5,-2.0,9442.0,0
23.683,1446.3957761359463,179.3499904,-20.833442313040404,0.0,0,1,5,0.0,9462.9917888,0
23.901,1452.7346650248353,163.0,-15.426606917609547,0.0,0,1,4,-1.0,9671.0,0
23.963,1456.7765815297241,159.8999936,-13.8889077947143,0.0,0,1,4,0.0,9425.3244928,0
24.083,1460.5813313715018,153.8999936,-13.888868225063561,0.0,0,1,4,0.0,8949.8244928,0
24.141,1466.453553593724,151.0,-13.409368614591607,0.0,0,1,4,0.0,8720.0,0
24.363,1473.5410533270574,141.74999466666668,-11.574070012040949,0.0,0,1,4,0.0,8205.083036444445,0
24.501,1476.5632755492795,136.0,-6.982090072708161,0.0,0,1,4,0.0,7885.0,0
24.523,1484.0913309448351,135.50499712,-6.250034247234727,0.0,0,1,4,0.0,7859.36985088,0
24.901,1492.9107753892795,127.0,-3.614550195416342,0.0,0,0,4,0.0,7419.0,0
25.023,1496.4223031918223,125.78607053884834,-2.763959087236856,0.0,0,0,4,0.0,7391.686587124087,0
25.102,1500.571608747378,125.0,-2.8341122374431365,0.0,0,0,4,0.0,7374.0,0
25.262,1505.3660531918224,123.28571428571428,-2.976190476190453,0.0,0,0,4,0.0,7223.142857142857,0
25.382,1508.0771643029336,122.0,-2.9841904743551595,0.0,0,0,4,0.0,7110.0,0
25.422,1512.1294940553264,121.56989257178093,-2.986857140410276,0.4301074282190846,0,0,4,0.0,7110.860214856438,0
25.622,1516.0935532147616,119.4193554306855,-2.9868612420915497,2.5806445693145075,0,0,4,0.0,7115.161289138629,0
25.661,1520.0602198814283,119.0,-2.7836149258345095,3.0,0,0,4,0.0,7116.0,0
25.862,1524.982562780095,117.7437504,-1.7361109274594355,19.3312448,0,0,4,0.0,7199.5405984,0
25.962,1526.918275460317,117.1187504,-1.7361160253572052,27.4562448,0,0,4,0.0,7241.1030984,0
25.981,1530.477025460317,117.0,-1.344500520707717,29.0,0,0,4,0.0,7249.0,0
26.181,1533.7991087936502,119.0,3.4685461580957053,29.0,0,0,4,0.0,7249.0,0
26.182,1537.1215410629836,119.0124992,3.472001105581225,29.0374976,0,0,4,0.0,7249.87744384,0
26.382,1543.8553587269837,121.5124992,3.472222781968881,36.5374976,0,0,4,0.0,7425.37744384,0
26.581,1549.3664698380949,124.0,5.151666987524038,44.0,0,0,4,0.0,7600.0,0
26.702,1555.7009142114282,126.68888746666669,6.172837894177832,51.0583296,0,0,4,0.0,7823.8498816,0
26.941,1563.0342475447615,132.0,6.633872472700318,65.0,0,0,4,0.0,8266.0,0
27.102,1567.5684141580948,136.0249984,6.944447309799045,69.69583146666666,0,0,4,0.0,8436.391598933333,0
27.181,1573.6825808247615,138.0,6.944448677080722,72.0,0,0,4,0.0,8520.0,0
27.421,1582.1025808247616,144.0,11.695035189097794,72.0,0,0,4,0.0,8940.0,0
27.602,1586.3791085047617,153.95499648,15.277823837679762,89.19499392,0,0,4,0.0,9492.95480448,0
27.621,1591.9548029492062,155.0,14.921218857956609,91.0,0,0,4,0.0,9551.0,0
27.861,1600.6331362825395,164.0,14.062039694801854,100.0,1,0,4,0.0,9931.0,0
28.002,1606.3739694914284,172.22499626666666,16.203706823952757,100.0,1,0,4,0.0,10557.862215466666,0
28.101,1617.7461917136507,178.0,14.482697118503435,100.0,1,0,4,0.0,10998.0,0
28.462,1629.2757749314285,188.6659072,8.207075900843734,100.0,1,0,4,0.0,11597.7521664,0
28.541,1636.6770249314284,191.0,7.063018415175833,100.0,1,0,4,0.0,11729.0,0
28.741,1642.0928582647616,194.0,8.312072968481516,100.0,1,0,4,0.0,11243.0,0
28.742,1648.0754498722283,194.02999808,8.33280243500628,100.0,1,0,4,0.0,11241.99756416,0
28.963,1659.1953584183616,200.66000384,8.333333243968042,100.0,1,0,4,0.0,11020.44487168,0
29.141,1664.9175806405838,206.0,10.187553280216889,100.0,1,0,5,1.0,10842.0,0
29.163,1673.0182266619172,206.8250048,10.416721744447734,100.0,1,0,5,0.0,10869.3626592,0
29.423,1681.9820250743617,216.5749952,10.416695972248817,100.0,1,0,5,0.0,11192.7373408,0
29.461,1689.2486917410283,218.0,9.866926983575787,100.0,1,0,5,0.0,11240.0,0
29.663,1697.9228582832507,223.0499968,6.944451440015769,100.0,1,0,5,0.0,11444.164156342857,0
29.741,1705.3603582832507,225.0,6.9444521056286135,100.0,1,0,5,0.0,11523.0,0
29.901,1715.6017471721395,229.0,6.254311138375527,100.0,1,0,5,0.0,11761.0,0
30.063,1722.0528582121394,232.23999744,5.555569879431005,100.0,1,0,5,0.0,10967.2006272,0
30.101,1729.819524878806,233.0,5.44561711462363,100.0,1,0,5,0.0,10781.0,0
30.303,1742.960358087695,236.53499776,4.861111173339566,100.0,1,0,5,0.0,10825.94497152,0
30.501,1756.2936914210284,240.0,2.025175470369277,100.0,1,0,6,1.0,10870.0,0
30.703,1766.9323025499173,239.3687504,-0.8680559471201832,46.343784,0,0,6,0.0,10736.1750848,0
30.821,1775.562858105473,239.0,-4.413732697969721,15.0,0,0,6,0.0,10658.0,0
30.963,1784.7498891988064,234.562496,-8.68055144737616,8.343744000000001,0,0,6,0.0,10393.0810112,0
31.103,1790.440635825473,230.187504,-8.68057516450358,1.781255999999999,0,0,6,0.0,10131.8939888,0
31.141,1796.801746936584,229.0,-8.35071708613168,0.0,0,1,6,0.0,10061.0,0
31.303,1804.3000803765842,224.9500032,-6.944450353487355,0.0,0,1,6,0.0,9610.775355733333,0
31.381,1814.1802192654732,223.0,-13.137626742493893,0.0,0,1,6,0.0,9394.0,0
31.622,1821.2760525988065,195.0,-11.103944874733315,0.0,0,1,6,0.0,9690.0,0
31.643,1824.0016497312508,194.2999936,-9.25932631358404,0.0,0,1,6,0.0,9660.5122304,0
31.723,1829.8304967588062,191.63332693333336,-9.259254587197802,0.0,0,1,6,0.0,9548.178897066668,0
31.862,1834.9989689810286,187.0,-7.642374703252358,0.0,0,0,5,-1.0,9353.0,0
31.922,1839.1211912032509,185.5,-6.944444444444343,0.0,0,0,5,0.0,9295.25,0
32.022,1843.1878578699175,183.0,-4.774305555555543,0.0,0,0,5,0.0,9199.0,0
32.082,1847.2378578699177,182.25,-3.4722222222220296,0.0,0,0,5,0.0,9131.125,0
32.182,1856.7654967588064,181.0,-3.6068541162946417,0.0,0,0,5,0.0,9018.0,0
32.461,1863.6488300921399,177.0,-2.9795945610603667,27.0,0,0,5,0.0,8757.0,0
32.462,1869.0814179108065,176.9892864,-2.9760008618639455,27.0607104,0,0,5,0.0,8758.124928,0
32.682,1875.8484134730923,174.63214354285714,-2.97619302189014,40.41785325714286,0,0,5,0.0,9005.624928,0
32.741,1880.6817468064255,174.0,-1.4153465013283864,44.0,0,0,5,0.0,9072.0,0
32.882,1886.5209134553145,175.17499946666666,2.3148152605646146,52.812496,0,0,5,0.0,9211.824936533334,0
32.981,1888.965357899759,176.0,5.179068163131888,59.0,0,0,5,0.0,9310.0,0
32.982,1896.7884134019812,176.0187488,5.208001044944095,59.046872,0,0,5,0.0,9310.1499904,0
33.301,1904.8773022908701,182.0,4.169656044941803,74.0,0,0,5,0.0,9358.0,0
33.302,1908.9473599082924,182.01499904,4.1664016563186035,73.99500032,0,0,5,0.0,9359.28991744,0
33.462,1914.0443855762035,184.41499904,4.166672164240481,73.19500032,0,0,5,0.0,9565.68991744,0
33.501,1919.1575800206479,185.0,4.030575011811862,73.0,0,0,5,0.0,9616.0,0
33.661,1924.897441131759,187.0,5.986042990546252,82.0,0,0,5,0.0,9756.0,0
33.722,1930.13424664287,188.5249984,6.944440355912064,82.30499968,0,0,5,0.0,9812.11994112,0
33.861,1934.93424664287,192.0,5.871907611774759,83.0,0,0,5,0.0,9940.0,0
33.902,1938.7103049511368,192.81999872,5.555549405139033,76.85000959999999,0,0,5,0.0,9928.52001792,0
34.002,1943.0125799228701,194.81999872,5.555559345722486,61.8500096,0,0,5,0.0,9900.52001792,0
34.061,1951.1792465895367,196.0,4.658073572436756,53.0,0,0,5,0.0,9884.0,0
34.302,1958.8349410250923,196.86071405714284,0.9920648566126147,48.69642971428571,0,0,5,0.0,10008.803538285714,0
34.341,1963.2127188028703,197.0,0.024803202184969564,48.0,0,0,5,0.0,10029.0,0
34.462,1970.8234132739815,195.70357211428572,-2.97619009997058,46.271429485714286,0,0,5,0.0,10009.121439085717,0
34.621,1975.6734132739814,194.0,2.1064738637651317,44.0,0,0,5,0.0,9983.0,0
34.642,1981.0681354784258,194.20999936,2.777770305341736,45.0499968,0,0,5,0.0,10001.374944,0
34.821,1985.968135478426,196.0,1.3965165487243212,54.0,0,0,5,0.0,10158.0,0
34.822,1991.4127188028704,196.00499968,1.3888004466823285,54.09499392,0,0,5,0.0,10158.5499648,0
35.021,2006.7075799139814,197.0,2.542569690698244,73.0,0,0,5,0.0,10268.0,0
35.381,2027.6278576917591,203.0,5.752721504332683,100.0,1,0,5,0.0,10689.0,0
35.763,2045.989816301537,212.5500032,6.944445342296859,100.0,1,0,5,0.0,11121.354690327273,0
36.003,2060.5598165148704,218.5500032,6.9444444444444,100.0,1,0,5,0.0,11392.991053963637,0
36.243,2068.606191629537,224.5500032,6.944398507034293,100.0,1,0,5,0.0,11664.6274176,0
36.261,2074.231191629537,225.0,6.770788477366729,100.0,1,0,5,0.0,11685.0,0
36.423,2087.5967227388705,228.0374976,5.20833276653336,97.30000213333334,1,0,5,0.0,11602.9875648,0
36.683,2097.8836915948705,232.9125024,5.208324870849424,92.96666453333332,0,0,5,0.0,11471.3624352,0
36.741,2103.0836915948707,234.0,-2.97310550296703,92.0,0,0,5,0.0,11442.0,0
36.843,2108.1420247504266,227.624992,-17.361094583427075,33.3499264,0,0,5,0.0,11397.374944,0
36.901,2113.119802528204,224.0,-17.99043565096565,0.0,0,1,5,0.0,11372.0,0
37.003,2122.7636910259816,216.9874912,-19.09723497431648,0.0,0,1,5,0.0,10975.155752,0
37.221,2130.619246581537,202.0,-20.448939734211535,0.0,0,1,5,0.0,10127.0,0
37.283,2136.1011907593147,197.3499904,-20.833357020413644,0.0,0,1,5,0.0,9919.60957184,0
37.421,2141.8150796482037,187.0,-14.299225022226608,0.0,0,1,5,0.0,9458.0,0
37.503,2145.9023019770925,183.9250048,-10.41666750052093,0.0,0,1,5,0.0,9799.8369664,0
37.581,2152.4384130882036,181.0,-14.58335042735061,0.0,0,1,5,0.0,10125.0,0
37.763,2157.94091271487,165.0749888,-24.305519009726027,0.0,0,1,5,0.0,10557.250304,0
37.821,2166.3853571593145,160.0,-22.122500014610555,0.0,0,1,4,-1.0,10695.0,0
38.143,2173.826190620687,148.4044346866588,-10.003093855842394,0.0,0,1,4,0.0,10042.080476202633,0
38.182,2176.276190620687,147.0,-14.42569488771693,0.0,0,1,3,-1.0,9963.0,0
38.263,2180.1682741051313,140.11500544,-23.611105153831843,0.0,0,1,3,0.0,9622.8002688,0
38.382,2185.2057741051312,130.0,-22.42633145587969,0.0,0,1,3,0.0,9123.0,0
38.542,2191.433551882909,118.0,-15.960038986354455,0.0,0,1,3,0.0,8323.0,0
38.762,2195.1224407717978,110.66666666666669,-9.25925925926117,0.0,0,1,3,0.0,7446.666666666667,0
38.782,2198.483551882909,110.0,-9.427609427611348,0.0,0,1,3,0.0,7367.0,0
38.982,2203.0168852162424,102.0,-9.002629902347621,0.0,0,1,3,0.0,7037.0,0
39.102,2207.936051912621,98.65738221149732,-7.737541869672633,0.0,0,1,3,0.0,6815.384440622272,0
39.341,2211.5138296903992,92.0,-5.084710812509684,0.0,0,1,3,0.0,6374.0,0
39.382,2214.557718614844,91.31666773333332,-4.629623891817069,0.0,0,1,3,0.0,6308.9126016,0
39.581,2217.246607503733,88.0,-5.467156544242698,0.0,0,0,3,0.0,5993.0,0
39.602,2219.679385317066,87.58000128,-5.555540610683929,0.0,0,0,3,0.0,5961.18509696,0
